Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Metrics/S2C_LossLast,Metrics/S2C_Updates,Metrics/LagrangeMultiplier
-0.5507454872131348,131.0,1000.0,-3.6124019622802734,0.0,1000.0,0.0,0.0003000000142492354,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.873208045959473,6.954760551452637,0.035240888595581055,4.876354217529297,11.873207092285156,168.44650268554688,0.0,0.0,0.0010000000474974513
-0.23272232711315155,130.0,1000.0,-1.665077805519104,0.0,1000.0,1.0,0.0003000000142492354,4000.0,0.06912538409233093,0.06912538409233093,0.0003142011119052768,0.0003142011119052768,-0.08456985652446747,0.4206828773021698,0.4206828773021698,1.0256314277648926,65.45508575439453,8.473344802856445,41.04450607299805,4.0402913093566895,53.568756103515625,37.33519744873047,0.0,0.0,0.0010000000474974513
-0.13617470860481262,110.0,1000.0,-1.152471899986267,0.0,1000.0,2.0,0.0003000000142492354,6000.0,0.07254481315612793,0.003419429063796997,3.809919871855527e-05,-0.0002761019131867215,-0.07231256365776062,0.34739169478416443,-0.07329118251800537,1.7155349254608154,188.0850830078125,8.234753608703613,110.31897735595703,4.052766799926758,122.61675262451172,16.310985565185547,0.0,0.0,0.0010000000474974513
-0.05609479546546936,82.5,1000.0,-0.678993284702301,0.0,1000.0,3.0,0.0003000000142492354,8000.0,0.06949087977409363,-0.0030539333820343018,0.0003403655719012022,0.00030226637318264693,-0.06990279257297516,0.32411837577819824,-0.023273319005966187,1.4167325496673584,260.42742919921875,8.427911758422852,59.9085693359375,3.981309413909912,72.32831573486328,27.651689529418945,0.0,0.0,0.0010000000474974513
0.7679828405380249,91.69999694824219,1000.0,0.19386819005012512,0.0,1000.0,4.0,0.0003000000142492354,10000.0,0.0425131730735302,-0.02697770670056343,0.0005210558883845806,0.0001806903164833784,-0.0525849387049675,0.8571051359176636,0.5329867601394653,2.7312662601470947,407.3141784667969,8.277990341186523,134.5499267578125,4.0337910652160645,146.8717498779297,13.617321968078613,0.0,0.0,0.0010000000474974513
-0.8412942290306091,78.33333587646484,1000.0,-3.3427536487579346,0.0,1000.0,5.0,0.0003000000142492354,12000.0,0.03455983102321625,-0.00795334205031395,0.0005009133601561189,-2.0142528228461742e-05,-0.0451701320707798,1.4066444635391235,0.54953932762146,4.501249313354492,558.5848999023438,8.521729469299316,138.695068359375,4.03035306930542,151.2574462890625,13.222489356994629,0.0,0.0,0.0010000000474974513
-2.3660566806793213,68.35713958740234,1000.0,-3.6733877658843994,0.0,1000.0,6.0,0.0003000000142492354,14000.0,0.009616082534193993,-0.024943748489022255,0.00025363851455040276,-0.0002472748456057161,-0.025279153138399124,1.4646670818328857,0.05802261829376221,2.43681263923645,683.361328125,8.247856140136719,112.20326232910156,4.300826072692871,124.76216125488281,16.030502319335938,0.0,0.0,0.0010000000474974513
-2.1171720027923584,71.5,1000.0,-2.8344852924346924,12.0,1000.0,7.0,0.0003000000142492354,16000.0,-0.0009090632083825767,-0.01052514574257657,0.00027412851341068745,2.0489998860284686e-05,-0.015205828472971916,1.3618284463882446,-0.10283863544464111,0.09256798028945923,793.2876586914062,8.265649795532227,97.55924224853516,4.076523780822754,109.91158294677734,18.196443557739258,0.0,0.0,0.0010000000474974513
-1.0776809453964233,75.83333587646484,1000.0,-1.6949057579040527,19.66666603088379,1000.0,8.0,0.0003000000142492354,18000.0,-0.010635459795594215,-0.009726396587211639,0.0004905627574771643,0.00021643424406647682,-0.0035292734391987324,2.0862181186676025,0.7243896722793579,-0.19288970530033112,932.813232421875,8.417215347290039,126.5507583618164,4.532702922821045,139.5109100341797,14.335795402526855,0.0,0.0,0.0010000000474974513
-0.28560805320739746,75.69999694824219,1000.0,0.14072155952453613,24.399999618530273,1000.0,9.0,0.0003000000142492354,20000.0,-0.027186790481209755,-0.01655133068561554,0.0007723091985099018,0.0002817464410327375,0.014141390100121498,2.5597612857818604,0.4735431671142578,1.2432326078414917,1262.2828369140625,11.728436470031738,313.418212890625,4.293529510498047,329.4508361816406,6.070708751678467,1.5332417488098145,0.5,0.0010000000474974513
0.21560588479042053,70.2727279663086,1000.0,1.4803791046142578,22.18181800842285,1000.0,10.0,0.0003000000142492354,22000.0,-0.04988381266593933,-0.022697022184729576,0.0007388230878859758,-3.3486110623925924e-05,0.03797689080238342,2.3266537189483643,-0.2331075668334961,3.111720561981201,1395.3349609375,8.323213577270508,120.67964935302734,4.0244035720825195,133.0374298095703,15.033363342285156,3.066483497619629,1.0,0.0010000000474974513
1.0236033201217651,65.83333587646484,1000.0,2.3594746589660645,27.08333396911621,1000.0,11.0,0.0003000000142492354,24000.0,-0.07362297922372818,-0.02373916655778885,0.0008415625197812915,0.00010273943189531565,0.06055184081196785,2.2671217918395996,-0.05953192710876465,3.6770832538604736,1469.2457275390625,8.393240928649902,61.4814567565918,4.012668132781982,73.8978500366211,27.06438636779785,3.066483497619629,1.0,0.0010000000474974513
2.214695453643799,68.30769348144531,1000.0,4.039858818054199,27.230770111083984,1000.0,12.0,0.0003000000142492354,26000.0,-0.11167361587285995,-0.038050636649131775,0.0009400846902281046,9.85221704468131e-05,0.09499428421258926,2.257185459136963,-0.009936332702636719,2.419473171234131,1584.8253173828125,8.390073776245117,103.14527130126953,4.01947546005249,115.56510162353516,17.306262969970703,3.066483497619629,1.0,0.0010000000474974513
3.3633499145507812,66.75,1000.0,3.89709734916687,80.0,1000.0,13.0,0.0003000000142492354,28000.0,-0.16096092760562897,-0.04928731173276901,0.000996098155155778,5.601346492767334e-05,0.14063256978988647,2.429090976715088,0.171905517578125,0.7984930276870728,1667.66552734375,8.343774795532227,70.45499420166016,4.017880916595459,82.82713317871094,24.146677017211914,3.066483497619629,1.0,0.0010000000474974513
4.165340900421143,70.66666412353516,1000.0,4.637606620788574,80.46666717529297,1000.0,14.0,0.0003000000142492354,30000.0,-0.20761656761169434,-0.04665564000606537,0.0009258582722395658,-7.023988291621208e-05,0.18301980197429657,2.7403929233551025,0.31130194664001465,-0.5299292802810669,1809.7735595703125,8.227113723754883,129.7908172607422,4.064831733703613,142.0928955078125,14.075299263000488,3.066483497619629,1.0,0.0010000000474974513
